year,quarter,city1,statecode1,metropolitan1,city2,statecode2,metropolitan2,airport_code1,airport_code2,average_fare,nsmiles,passengers,large_mkt_share_carrier,lms_carrier_name,mkt_share,lowest_fare_carrier,lf_carrier_name
2023,2,"Des Moines, IA",IA,0,"Washington, DC (Metropolitan Area)",DC,1,DSM,IAD,324.19,910,17,UA,"United Air Lines, Inc.",0.538,DL,"Delta Air Lines, Inc."
2023,2,"Cincinnati, OH",OH,0,"San Francisco, CA (Metropolitan Area)",CA,1,CVG,OAK,379.88,2036,27,DL,"Delta Air Lines, Inc.",0.48,WN,Southwest Airlines
2023,2,"Chicago, IL",IL,0,"Hartford, CT",CT,0,ORD,BDL,277.29,783,531,UA,"United Air Lines, Inc.",0.5155,AA,"American Airlines, Inc."
2023,2,"Miami, FL (Metropolitan Area)",FL,1,"Norfolk, VA (Metropolitan Area)",VA,1,MIA,ORF,286.42,812,166,AA,"American Airlines, Inc.",0.8307,WN,Southwest Airlines
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Los Angeles, CA (Metropolitan Area)",CA,1,PVD,BUR,334.14,2611,2,WN,Southwest Airlines,0.5714,AA,"American Airlines, Inc."
2023,2,"Detroit, MI",MI,0,"New York City, NY (Metropolitan Area)",NY,1,DTW,HPN,240.38,540,148,DL,"Delta Air Lines, Inc.",0.9659,DL,"Delta Air Lines, Inc."
2023,2,"Chicago, IL",IL,0,"New York City, NY (Metropolitan Area)",NY,1,MDW,LGA,170.47,773,1081,WN,Southwest Airlines,0.9959,WN,Southwest Airlines
2023,2,"San Francisco, CA (Metropolitan Area)",CA,1,"Washington, DC (Metropolitan Area)",DC,1,OAK,IAD,358.28,2457,19,WN,Southwest Airlines,0.7633,WN,Southwest Airlines
2023,2,"Jacksonville, FL",FL,0,"Washington, DC (Metropolitan Area)",DC,1,JAX,IAD,204.97,663,301,UA,"United Air Lines, Inc.",0.7569,G4,Allegiant Air LLC 
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Louisville, KY",KY,0,BOS,SDF,269.02,829,259,AA,"American Airlines, Inc.",0.5576,DL,"Delta Air Lines, Inc."
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Los Angeles, CA (Metropolitan Area)",CA,1,BOS,SNA,415.17,2611,184,AA,"American Airlines, Inc.",0.4159,AA,"American Airlines, Inc."
2023,2,"Detroit, MI",MI,0,"Miami, FL (Metropolitan Area)",FL,1,DTW,FLL,211.5,1145,1374,DL,"Delta Air Lines, Inc.",0.6635,NK,"Spirit Airlines, Inc."
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Sacramento, CA",CA,0,MHT,SMF,401.02,2636,11,WN,Southwest Airlines,0.8173,UA,"United Air Lines, Inc."
2023,2,"Las Vegas, NV",NV,0,"Tampa, FL (Metropolitan Area)",FL,1,LAS,PIE,203,1984,0,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2023,2,"Fort Myers, FL",FL,0,"New York City, NY (Metropolitan Area)",NY,1,RSW,ISP,268.78,1102,30,WN,Southwest Airlines,1,WN,Southwest Airlines
2023,2,"Miami, FL (Metropolitan Area)",FL,1,"New York City, NY (Metropolitan Area)",NY,1,FLL,EWR,186.46,1118,3317,UA,"United Air Lines, Inc.",0.5318,NK,"Spirit Airlines, Inc."
2023,2,"Cincinnati, OH",OH,0,"Washington, DC (Metropolitan Area)",DC,1,CVG,IAD,221.76,430,117,UA,"United Air Lines, Inc.",0.9634,UA,"United Air Lines, Inc."
2023,2,"Chicago, IL",IL,0,"West Palm Beach/Palm Beach, FL",FL,0,MDW,PBI,268.71,1144,30,WN,Southwest Airlines,0.6089,WN,Southwest Airlines
2023,2,"Jacksonville, FL",FL,0,"New York City, NY (Metropolitan Area)",NY,1,JAX,HPN,141.17,858,73,MX,Compania Mexicana De Aviaci,0.6261,MX,Compania Mexicana De Aviaci
2023,2,"Columbus, OH",OH,0,"Miami, FL (Metropolitan Area)",FL,1,CMH,FLL,171.14,990,570,NK,"Spirit Airlines, Inc.",0.4697,NK,"Spirit Airlines, Inc."
2023,2,"Portland, OR",OR,0,"San Francisco, CA (Metropolitan Area)",CA,1,PDX,SFO,184.44,569,1229,AS,"Alaska Airlines, Inc.",0.5822,AS,"Alaska Airlines, Inc."
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Sacramento, CA",CA,0,LGA,SMF,322.29,2521,145,WN,Southwest Airlines,0.3138,AA,"American Airlines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Memphis, TN",TN,0,LGB,MEM,226.15,1619,13,WN,Southwest Airlines,0.8852,WN,Southwest Airlines
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Chicago, IL",IL,0,MHT,ORD,283.48,867,38,AA,"American Airlines, Inc.",0.815,WN,Southwest Airlines
2023,2,"Dallas/Fort Worth, TX",TX,0,"Hartford, CT",CT,0,DFW,BDL,368.67,1471,284,AA,"American Airlines, Inc.",0.7676,AA,"American Airlines, Inc."
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Salt Lake City, UT",UT,0,EWR,SLC,328.1,2022,493,DL,"Delta Air Lines, Inc.",0.5296,UA,"United Air Lines, Inc."
2023,2,"Indianapolis, IN",IN,0,"Los Angeles, CA (Metropolitan Area)",CA,1,IND,SNA,351.79,1814,138,AA,"American Airlines, Inc.",0.3892,WN,Southwest Airlines
2023,2,"Detroit, MI",MI,0,"San Francisco, CA (Metropolitan Area)",CA,1,DTW,SFO,446.69,2079,877,DL,"Delta Air Lines, Inc.",0.8167,F9,"Frontier Airlines, Inc."
2023,2,"Eugene, OR",OR,0,"San Francisco, CA (Metropolitan Area)",CA,1,EUG,SFO,188.54,471,180,UA,"United Air Lines, Inc.",0.9323,DL,"Delta Air Lines, Inc."
2023,2,"Dallas/Fort Worth, TX",TX,0,"Philadelphia, PA",PA,0,DFW,PHL,270.26,1303,1636,AA,"American Airlines, Inc.",0.6935,F9,"Frontier Airlines, Inc."
2023,2,"Grand Rapids, MI",MI,0,"Los Angeles, CA (Metropolitan Area)",CA,1,GRR,LGB,284.86,1874,8,WN,Southwest Airlines,0.9189,WN,Southwest Airlines
2023,2,"Detroit, MI",MI,0,"San Francisco, CA (Metropolitan Area)",CA,1,DTW,OAK,295.23,2079,98,NK,"Spirit Airlines, Inc.",0.3592,NK,"Spirit Airlines, Inc."
2023,2,"Albuquerque, NM",NM,0,"San Francisco, CA (Metropolitan Area)",CA,1,ABQ,SJC,234.12,896,95,WN,Southwest Airlines,0.8137,WN,Southwest Airlines
2023,2,"Dallas/Fort Worth, TX",TX,0,"Richmond, VA",VA,0,DAL,RIC,260.67,1158,39,WN,Southwest Airlines,0.7926,WN,Southwest Airlines
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Orlando, FL",FL,0,HPN,MCO,184.01,989,919,B6,Jetblue Airways Corporation,0.9639,B6,Jetblue Airways Corporation
2023,2,"Buffalo, NY",NY,0,"New York City, NY (Metropolitan Area)",NY,1,BUF,JFK,144.51,326,786,B6,Jetblue Airways Corporation,0.5532,B6,Jetblue Airways Corporation
2023,2,"Chicago, IL",IL,0,"Omaha, NE",NE,0,MDW,OMA,175.95,423,256,WN,Southwest Airlines,0.9974,WN,Southwest Airlines
2023,2,"Houston, TX",TX,0,"Portland, OR",OR,0,HOU,PDX,268.42,1844,75,WN,Southwest Airlines,0.9181,WN,Southwest Airlines
2023,2,"Houston, TX",TX,0,"Los Angeles, CA (Metropolitan Area)",CA,1,IAH,ONT,302.68,1390,99,AA,"American Airlines, Inc.",0.3807,WN,Southwest Airlines
2023,2,"Dallas/Fort Worth, TX",TX,0,"Washington, DC (Metropolitan Area)",DC,1,DFW,IAD,275.12,1217,664,UA,"United Air Lines, Inc.",0.6467,UA,"United Air Lines, Inc."
2023,2,"Milwaukee, WI",WI,0,"New York City, NY (Metropolitan Area)",NY,1,MKE,JFK,172.74,777,264,B6,Jetblue Airways Corporation,0.6567,B6,Jetblue Airways Corporation
2023,2,"Dallas/Fort Worth, TX",TX,0,"New York City, NY (Metropolitan Area)",NY,1,DAL,LGA,197,1428,705,WN,Southwest Airlines,0.9861,WN,Southwest Airlines
2023,2,"New Orleans, LA",LA,0,"Tampa, FL (Metropolitan Area)",FL,1,MSY,TPA,158.21,488,543,WN,Southwest Airlines,0.6425,NK,"Spirit Airlines, Inc."
2023,2,"Minneapolis/St. Paul, MN",MN,0,"New York City, NY (Metropolitan Area)",NY,1,MSP,JFK,247.38,1057,401,DL,"Delta Air Lines, Inc.",0.5643,SY,Sun Country Airlines
2023,2,"Atlanta, GA (Metropolitan Area)",GA,1,"Los Angeles, CA (Metropolitan Area)",CA,1,ATL,BUR,335.03,1947,54,WN,Southwest Airlines,0.4332,NK,"Spirit Airlines, Inc."
2023,2,"Indianapolis, IN",IN,0,"Tampa, FL (Metropolitan Area)",FL,1,IND,PIE,97.83,840,208,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Nashville, TN",TN,0,SNA,BNA,345.41,1797,219,WN,Southwest Airlines,0.4001,WN,Southwest Airlines
2023,2,"Miami, FL (Metropolitan Area)",FL,1,"San Francisco, CA (Metropolitan Area)",CA,1,FLL,SFO,391.22,2585,823,B6,Jetblue Airways Corporation,0.5826,UA,"United Air Lines, Inc."
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Tampa, FL (Metropolitan Area)",FL,1,ISP,TPA,131.62,1055,314,F9,"Frontier Airlines, Inc.",0.7264,F9,"Frontier Airlines, Inc."
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Salt Lake City, UT",UT,0,JFK,SLC,319.81,2022,1076,DL,"Delta Air Lines, Inc.",0.6016,B6,Jetblue Airways Corporation
2023,2,"Orlando, FL",FL,0,"Washington, DC (Metropolitan Area)",DC,1,MCO,IAD,231.76,787,801,UA,"United Air Lines, Inc.",0.9421,WN,Southwest Airlines
2023,2,"Chicago, IL",IL,0,"Salt Lake City, UT",UT,0,MDW,SLC,273.71,1259,126,WN,Southwest Airlines,0.9566,F9,"Frontier Airlines, Inc."
2023,2,"Boise, ID",ID,0,"Phoenix, AZ",AZ,0,BOI,AZA,81.01,749,72,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Medford, OR",OR,0,ONT,MFR,290.3,659,19,UA,"United Air Lines, Inc.",0.3663,AS,"Alaska Airlines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Miami, FL (Metropolitan Area)",FL,1,BUR,FLL,319.71,2343,11,AA,"American Airlines, Inc.",0.3542,NK,"Spirit Airlines, Inc."
2023,2,"Austin, TX",TX,0,"Los Angeles, CA (Metropolitan Area)",CA,1,AUS,LGB,183.19,1242,234,WN,Southwest Airlines,0.9953,WN,Southwest Airlines
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Norfolk, VA (Metropolitan Area)",VA,1,PVD,PHF,406.55,487,1,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2023,2,"Washington, DC (Metropolitan Area)",DC,1,"West Palm Beach/Palm Beach, FL",FL,0,BWI,PBI,235.18,883,416,WN,Southwest Airlines,0.9548,WN,Southwest Airlines
2023,2,"Cleveland, OH (Metropolitan Area)",OH,1,"Philadelphia, PA",PA,0,CAK,PHL,319,363,0,AA,"American Airlines, Inc.",1,AA,"American Airlines, Inc."
2023,2,"Miami, FL (Metropolitan Area)",FL,1,"Phoenix, AZ",AZ,0,MIA,AZA,352,1972,0,SY,Sun Country Airlines,1,SY,Sun Country Airlines
2023,2,"Dallas/Fort Worth, TX",TX,0,"Miami, FL (Metropolitan Area)",FL,1,DFW,FLL,199.1,1121,1279,AA,"American Airlines, Inc.",0.5201,NK,"Spirit Airlines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Milwaukee, WI",WI,0,BUR,MKE,322.56,1756,37,WN,Southwest Airlines,0.6142,NK,"Spirit Airlines, Inc."
2023,2,"Myrtle Beach, SC",SC,0,"New York City, NY (Metropolitan Area)",NY,1,MYR,HPN,247.81,601,9,AA,"American Airlines, Inc.",0.7037,AA,"American Airlines, Inc."
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Kansas City, MO",MO,0,BOS,MCI,222.94,1256,564,DL,"Delta Air Lines, Inc.",0.4263,B6,Jetblue Airways Corporation
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"San Antonio, TX",TX,0,ISP,SAT,271.99,1624,8,WN,Southwest Airlines,1,WN,Southwest Airlines
2023,2,"Omaha, NE",NE,0,"San Francisco, CA (Metropolitan Area)",CA,1,OMA,SFO,292.95,1433,230,UA,"United Air Lines, Inc.",0.7468,WN,Southwest Airlines
2023,2,"Cleveland, OH (Metropolitan Area)",OH,1,"Dallas/Fort Worth, TX",TX,0,CLE,DAL,243.85,1023,40,WN,Southwest Airlines,0.9313,WN,Southwest Airlines
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"New Orleans, LA",LA,0,BOS,MSY,234.01,1371,852,B6,Jetblue Airways Corporation,0.5217,B6,Jetblue Airways Corporation
2023,2,"Austin, TX",TX,0,"New York City, NY (Metropolitan Area)",NY,1,AUS,JFK,285.44,1559,1449,DL,"Delta Air Lines, Inc.",0.4647,B6,Jetblue Airways Corporation
2023,2,"Chicago, IL",IL,0,"Denver, CO",CO,0,ORD,DEN,221.82,895,2576,UA,"United Air Lines, Inc.",0.576,WN,Southwest Airlines
2023,2,"Chicago, IL",IL,0,"Tulsa, OK",OK,0,MDW,TUL,204.8,585,90,WN,Southwest Airlines,1,WN,Southwest Airlines
2023,2,"Dallas/Fort Worth, TX",TX,0,"Tampa, FL (Metropolitan Area)",FL,1,DFW,TPA,205.33,929,1208,AA,"American Airlines, Inc.",0.6373,F9,"Frontier Airlines, Inc."
2023,2,"Charleston, SC",SC,0,"Cleveland, OH (Metropolitan Area)",OH,1,CHS,CAK,99.34,595,173,MX,Compania Mexicana De Aviaci,0.9626,MX,Compania Mexicana De Aviaci
2023,2,"Indianapolis, IN",IN,0,"San Francisco, CA (Metropolitan Area)",CA,1,IND,SJC,338.35,1943,77,WN,Southwest Airlines,0.5661,WN,Southwest Airlines
2023,2,"Asheville, NC",NC,0,"Tampa, FL (Metropolitan Area)",FL,1,AVL,TPA,283.32,519,42,AA,"American Airlines, Inc.",0.5013,AA,"American Airlines, Inc."
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Syracuse, NY",NY,0,LGA,SYR,161.9,222,146,DL,"Delta Air Lines, Inc.",0.9977,DL,"Delta Air Lines, Inc."
2023,2,"Las Vegas, NV",NV,0,"Washington, DC (Metropolitan Area)",DC,1,LAS,DCA,332.28,2106,685,AA,"American Airlines, Inc.",0.5724,WN,Southwest Airlines
2023,2,"Columbia, SC",SC,0,"Washington, DC (Metropolitan Area)",DC,1,CAE,BWI,294.24,438,31,AA,"American Airlines, Inc.",0.6454,AA,"American Airlines, Inc."
2023,2,"Detroit, MI",MI,0,"Phoenix, AZ",AZ,0,DTW,PHX,282.92,1671,1416,DL,"Delta Air Lines, Inc.",0.4941,F9,"Frontier Airlines, Inc."
2023,2,"Buffalo, NY",NY,0,"Dallas/Fort Worth, TX",TX,0,BUF,DFW,332.94,1212,192,AA,"American Airlines, Inc.",0.7273,UA,"United Air Lines, Inc."
2023,2,"Des Moines, IA",IA,0,"New York City, NY (Metropolitan Area)",NY,1,DSM,HPN,297.19,1037,8,AA,"American Airlines, Inc.",0.4861,AA,"American Airlines, Inc."
2023,2,"Chicago, IL",IL,0,"Washington, DC (Metropolitan Area)",DC,1,MDW,IAD,168.76,622,192,WN,Southwest Airlines,0.9834,WN,Southwest Airlines
2023,2,"Nantucket, MA",MA,0,"New York City, NY (Metropolitan Area)",NY,1,ACK,JFK,160.78,218,93,B6,Jetblue Airways Corporation,0.7727,B6,Jetblue Airways Corporation
2023,2,"Omaha, NE",NE,0,"Phoenix, AZ",AZ,0,OMA,AZA,100.75,1037,96,G4,Allegiant Air LLC ,1,G4,Allegiant Air LLC 
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"San Antonio, TX",TX,0,LGA,SAT,267.24,1624,302,WN,Southwest Airlines,0.3264,WN,Southwest Airlines
2023,2,"Chicago, IL",IL,0,"Rochester, NY",NY,0,MDW,ROC,186.6,528,48,WN,Southwest Airlines,0.9773,WN,Southwest Airlines
2023,2,"Dallas/Fort Worth, TX",TX,0,"Louisville, KY",KY,0,DFW,SDF,244.85,733,441,AA,"American Airlines, Inc.",0.9511,UA,"United Air Lines, Inc."
2023,2,"Chicago, IL",IL,0,"St. Louis, MO",MO,0,ORD,STL,232.69,258,400,UA,"United Air Lines, Inc.",0.5247,AA,"American Airlines, Inc."
2023,2,"Cleveland, OH (Metropolitan Area)",OH,1,"Houston, TX",TX,0,CAK,IAH,523.34,1106,5,UA,"United Air Lines, Inc.",0.5918,AA,"American Airlines, Inc."
2023,2,"Milwaukee, WI",WI,0,"New York City, NY (Metropolitan Area)",NY,1,MKE,EWR,222.55,777,299,UA,"United Air Lines, Inc.",0.9254,UA,"United Air Lines, Inc."
2023,2,"Dallas/Fort Worth, TX",TX,0,"El Paso, TX",TX,0,DAL,ELP,204.88,562,467,WN,Southwest Airlines,0.9995,WN,Southwest Airlines
2023,2,"Houston, TX",TX,0,"New York City, NY (Metropolitan Area)",NY,1,IAH,EWR,280.39,1465,1668,UA,"United Air Lines, Inc.",0.8014,NK,"Spirit Airlines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Louisville, KY",KY,0,SNA,SDF,412.63,1843,60,AA,"American Airlines, Inc.",0.3646,WN,Southwest Airlines
2023,2,"Boston, MA (Metropolitan Area)",MA,1,"Phoenix, AZ",AZ,0,MHT,PHX,376.84,2300,48,WN,Southwest Airlines,0.5662,WN,Southwest Airlines
2023,2,"Columbus, OH",OH,0,"Los Angeles, CA (Metropolitan Area)",CA,1,CMH,SNA,276.29,1995,160,MX,Compania Mexicana De Aviaci,0.3014,MX,Compania Mexicana De Aviaci
2023,2,"Chicago, IL",IL,0,"Philadelphia, PA",PA,0,MDW,PHL,173.51,678,568,WN,Southwest Airlines,0.753,F9,"Frontier Airlines, Inc."
2023,2,"Greensboro/High Point, NC",NC,0,"New York City, NY (Metropolitan Area)",NY,1,GSO,EWR,190.91,481,217,UA,"United Air Lines, Inc.",0.9447,UA,"United Air Lines, Inc."
2023,2,"Charleston, SC",SC,0,"Los Angeles, CA (Metropolitan Area)",CA,1,CHS,LGB,222.32,2206,14,WN,Southwest Airlines,1,WN,Southwest Airlines
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"New York City, NY (Metropolitan Area)",NY,1,SNA,EWR,407.87,2510,605,UA,"United Air Lines, Inc.",0.9184,AA,"American Airlines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Philadelphia, PA",PA,0,LGB,PHL,286.07,2402,14,WN,Southwest Airlines,0.878,WN,Southwest Airlines
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Tulsa, OK",OK,0,LAX,TUL,237.66,1283,289,AA,"American Airlines, Inc.",0.4176,G4,Allegiant Air LLC 
2023,2,"Omaha, NE",NE,0,"San Francisco, CA (Metropolitan Area)",CA,1,OMA,OAK,265.99,1433,47,WN,Southwest Airlines,0.9491,WN,Southwest Airlines
2023,2,"Eugene, OR",OR,0,"San Francisco, CA (Metropolitan Area)",CA,1,EUG,SJC,162.17,471,84,WN,Southwest Airlines,0.9083,WN,Southwest Airlines
2023,2,"Asheville, NC",NC,0,"Boston, MA (Metropolitan Area)",MA,1,AVL,MHT,302.66,788,6,AA,"American Airlines, Inc.",0.9661,UA,"United Air Lines, Inc."
2023,2,"Austin, TX",TX,0,"Chicago, IL",IL,0,AUS,ORD,244.74,977,1331,AA,"American Airlines, Inc.",0.4192,WN,Southwest Airlines
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"San Francisco, CA (Metropolitan Area)",CA,1,HPN,SJC,381.63,2619,2,DL,"Delta Air Lines, Inc.",0.8947,AA,"American Airlines, Inc."
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Raleigh/Durham, NC",NC,0,ISP,RDU,186.84,459,43,WN,Southwest Airlines,0.9665,MX,Compania Mexicana De Aviaci
2023,2,"Grand Rapids, MI",MI,0,"New York City, NY (Metropolitan Area)",NY,1,GRR,HPN,331.14,656,7,AA,"American Airlines, Inc.",0.5,AA,"American Airlines, Inc."
2023,2,"Pensacola, FL",FL,0,"Washington, DC (Metropolitan Area)",DC,1,PNS,IAD,305.39,846,29,DL,"Delta Air Lines, Inc.",0.6692,DL,"Delta Air Lines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"New York City, NY (Metropolitan Area)",NY,1,LAX,EWR,358.35,2510,5313,UA,"United Air Lines, Inc.",0.5283,AS,"Alaska Airlines, Inc."
2023,2,"New York City, NY (Metropolitan Area)",NY,1,"Pittsburgh, PA",PA,0,HPN,PIT,236.25,375,7,AA,"American Airlines, Inc.",0.7188,AA,"American Airlines, Inc."
2023,2,"Boise, ID",ID,0,"Dallas/Fort Worth, TX",TX,0,BOI,DFW,344.27,1282,199,AA,"American Airlines, Inc.",0.6606,DL,"Delta Air Lines, Inc."
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Tucson, AZ",AZ,0,LGB,TUS,156.54,453,8,WN,Southwest Airlines,1,WN,Southwest Airlines
2023,2,"Cleveland, OH (Metropolitan Area)",OH,1,"Minneapolis/St. Paul, MN",MN,0,CAK,MSP,386.09,657,4,UA,"United Air Lines, Inc.",0.55,UA,"United Air Lines, Inc."
2023,2,"Indianapolis, IN",IN,0,"Miami, FL (Metropolitan Area)",FL,1,IND,MIA,283.87,1020,320,AA,"American Airlines, Inc.",0.7348,WN,Southwest Airlines
2023,2,"Los Angeles, CA (Metropolitan Area)",CA,1,"Medford, OR",OR,0,BUR,MFR,121.74,659,65,XP,Casino Express,0.871,XP,Casino Express
2023,2,"Houston, TX",TX,0,"New York City, NY (Metropolitan Area)",NY,1,IAH,LGA,254.76,1465,2045,UA,"United Air Lines, Inc.",0.4745,AA,"American Airlines, Inc."
2023,2,"Chicago, IL",IL,0,"Jacksonville, FL",FL,0,ORD,JAX,266.96,864,518,UA,"United Air Lines, Inc.",0.5683,AA,"American Airlines, Inc."
2023,2,"Birmingham, AL",AL,0,"New York City, NY (Metropolitan Area)",NY,1,BHM,HPN,347.97,902,11,DL,"Delta Air Lines, Inc.",0.7019,DL,"Delta Air Lines, Inc."
2023,2,"Raleigh/Durham, NC",NC,0,"San Francisco, CA (Metropolitan Area)",CA,1,RDU,SJC,369.24,2400,99,WN,Southwest Airlines,0.366,WN,Southwest Airlines
2023,2,"Chicago, IL",IL,0,"New York City, NY (Metropolitan Area)",NY,1,ORD,HPN,236.28,773,435,AA,"American Airlines, Inc.",0.4939,UA,"United Air Lines, Inc."
2023,2,"Chicago, IL",IL,0,"New York City, NY (Metropolitan Area)",NY,1,MDW,EWR,247.78,773,9,DL,"Delta Air Lines, Inc.",0.9762,DL,"Delta Air Lines, Inc."
2023,2,"Chicago, IL",IL,0,"Portland, OR",OR,0,ORD,PDX,313.46,1751,946,UA,"United Air Lines, Inc.",0.4534,AS,"Alaska Airlines, Inc."
2023,3,"Little Rock, AR",AR,0,"New York City, NY (Metropolitan Area)",NY,1,LIT,LGA,245.36,1125,178,AA,"American Airlines, Inc.",0.4576,WN,Southwest Airlines
2023,3,"Albany, NY",NY,0,"Chicago, IL",IL,0,ALB,ORD,241.01,723,314,UA,"United Air Lines, Inc.",0.744,UA,"United Air Lines, Inc."
2023,3,"Houston, TX",TX,0,"Washington, DC (Metropolitan Area)",DC,1,IAH,BWI,188.61,1246,721,NK,"Spirit Airlines, Inc.",0.5141,NK,"Spirit Airlines, Inc."
2023,3,"Houston, TX",TX,0,"Louisville, KY",KY,0,HOU,SDF,200.85,803,107,WN,Southwest Airlines,0.9411,WN,Southwest Airlines
2023,3,"St. Louis, MO",MO,0,"Washington, DC (Metropolitan Area)",DC,1,STL,IAD,268.86,738,124,UA,"United Air Lines, Inc.",0.7748,WN,Southwest Airlines
2023,3,"Pittsburgh, PA",PA,0,"Washington, DC (Metropolitan Area)",DC,1,PIT,BWI,206.74,210,75,WN,Southwest Airlines,0.9884,WN,Southwest Airlines
2023,3,"Chicago, IL",IL,0,"Fort Myers, FL",FL,0,ORD,RSW,197.74,1120,919,UA,"United Air Lines, Inc.",0.4963,NK,"Spirit Airlines, Inc."
2023,3,"Chicago, IL",IL,0,"Houston, TX",TX,0,MDW,IAH,168.72,945,280,WN,Southwest Airlines,0.9589,F9,"Frontier Airlines, Inc."
2023,3,"Cincinnati, OH",OH,0,"Dallas/Fort Worth, TX",TX,0,CVG,DFW,231.95,812,556,AA,"American Airlines, Inc.",0.7553,F9,"Frontier Airlines, Inc."
2023,3,"Los Angeles, CA (Metropolitan Area)",CA,1,"Norfolk, VA (Metropolitan Area)",VA,1,LAX,ORF,316.25,2371,262,DL,"Delta Air Lines, Inc.",0.2745,MX,Compania Mexicana De Aviaci
2023,3,"Phoenix, AZ",AZ,0,"San Francisco, CA (Metropolitan Area)",CA,1,PHX,SJC,187.79,651,878,WN,Southwest Airlines,0.8325,WN,Southwest Airlines
2023,3,"Dallas/Fort Worth, TX",TX,0,"Tucson, AZ",AZ,0,DAL,TUS,241.72,824,26,WN,Southwest Airlines,0.9702,WN,Southwest Airlines
2023,3,"Cleveland, OH (Metropolitan Area)",OH,1,"Washington, DC (Metropolitan Area)",DC,1,CLE,DCA,205.43,314,247,AA,"American Airlines, Inc.",0.9429,AA,"American Airlines, Inc."
2023,3,"Albuquerque, NM",NM,0,"Los Angeles, CA (Metropolitan Area)",CA,1,ABQ,SNA,228.05,677,89,WN,Southwest Airlines,0.6302,WN,Southwest Airlines
2023,3,"Chicago, IL",IL,0,"New York City, NY (Metropolitan Area)",NY,1,MDW,LGA,160.96,773,1199,WN,Southwest Airlines,0.9976,WN,Southwest Airlines
2023,3,"Chicago, IL",IL,0,"Des Moines, IA",IA,0,ORD,DSM,188.94,306,230,UA,"United Air Lines, Inc.",0.803,UA,"United Air Lines, Inc."
2023,3,"Indianapolis, IN",IN,0,"Los Angeles, CA (Metropolitan Area)",CA,1,IND,LAX,300.38,1814,605,AA,"American Airlines, Inc.",0.4618,WN,Southwest Airlines
2023,3,"Boston, MA (Metropolitan Area)",MA,1,"Cincinnati, OH",OH,0,BOS,CVG,260.43,752,543,DL,"Delta Air Lines, Inc.",0.6562,AA,"American Airlines, Inc."
2023,3,"Albany, NY",NY,0,"Los Angeles, CA (Metropolitan Area)",CA,1,ALB,BUR,361.86,2468,11,WN,Southwest Airlines,0.8283,WN,Southwest Airlines
2023,3,"Dallas/Fort Worth, TX",TX,0,"Salt Lake City, UT",UT,0,DAL,SLC,222.94,999,233,WN,Southwest Airlines,0.9916,WN,Southwest Airlines
2023,3,"New York City, NY (Metropolitan Area)",NY,1,"Wilmington, NC",NC,0,LGA,ILM,180.86,522,376,AA,"American Airlines, Inc.",0.528,DL,"Delta Air Lines, Inc."
2023,3,"Nashville, TN",TN,0,"San Francisco, CA (Metropolitan Area)",CA,1,BNA,SFO,310.12,1969,536,UA,"United Air Lines, Inc.",0.7218,F9,"Frontier Airlines, Inc."
2023,3,"New Orleans, LA",LA,0,"San Francisco, CA (Metropolitan Area)",CA,1,MSY,SJC,278.54,1911,61,WN,Southwest Airlines,0.6425,WN,Southwest Airlines
2023,3,"Dallas/Fort Worth, TX",TX,0,"Seattle, WA",WA,0,DFW,SEA,293.9,1670,1794,AS,"Alaska Airlines, Inc.",0.5118,AS,"Alaska Airlines, Inc."
